#;;;;;;;;;;;;;x
WARSUBSIDIES_DI;Oferta de subsídios de guerra;Offre d'indemnités de guerre;Angebot von Kriegssubventionen;;Oferta de subsidios de guerra;;;;;;;;x
CANCEL_WARSUBSIDIES_DI;Cancelação de subsidios de guerra;Annulation des indemnités de guerre;Einstellung von Kriegssubventionen;;Cancelación de subsidios de guerra;;;;;;;;x
ASKMILITARYACCESS_DI;Pedido de acesso militar;Demande d'accès militaire;Anfrage nach Militärzugang;;Solicitud de acceso militar;;;;;;;;x
CANCELASKMILITARYACCESS_DI;Cancelação de acesso militarCancellation of Military Access;Annulation d'un accès militaire;Einstellung von Militärzugang;;Cancelación de acceso militar;;;;;;;;x
GIVEMILITARYACCESS_DI;Oferta de acesso militar;Offre d'accès militaire;Angebot von Militärzugang;;Oferta de acceso militar;;;;;;;;x
CANCELGIVEMILITARYACCESS_DI;Cancelação de acesso militar;Annulation d'un accès militaire;Einstellung von Militärzugang;;Cancelación de acceso militar;;;;;;;;x
ALLIANCE_DI;Oferta de aliança;Offre d'alliance;Bündnisangebot;;Oferta de alianza;;;;;;;;x
CANCELALLIANCE_DI;Quebra de aliança;Alliance rompue;Bündnis gebrochen;;Alianza disuelta;;;;;;;;x
CALLALLY_DI;Chamar aliado;Faire appel à un allié;Bündnisparter zu Hilfe rufen;;Conseguir aliado;;;;;;;;x
DISCREDIT_DI;Desacreditar;Discréditer;In Verruf bringen;;Desprestigio;;;;;;;;x
EXPELADVISORS_DI;Expulsão de assessores;Expulsion de conseillers;Ausweisung von Beratern;;Expulsión de consejeros;;;;;;;;x
BANEMBASSY_DI;Proibição da embaixada;Fermeture d'ambassade;Botschaftsverbannung;;Cierre de embajada;;;;;;;;x
INCREASEOPINION_DI;Aumento de opinião;Opinion en hausse;Meinungssteigerung;;Mejora de opinión;;;;;;;;x
DECREASEOPINION_DI;Diminuição de opinião;Opinion en baisse;Meinungsverringerung;;Merma de opinión;;;;;;;;x
ADDTOSPHERE_DI;Adicionar a esfera;Ajouter à la sphère;Zu Einflusssphäre hinzufügen;;Añadir a la esfera;;;;;;;;x
REMOVEFROMSPHERE_DI;Remover da esfera;Retirer de la sphère;Aus Einflusssphäre entfernen;;Eliminar de la esfera;;;;;;;;x
INCREASERELATION_DI;Aumentar relação;Améliorer les relations;Beziehung verbessern;;Mejorar relación;;;;;;;;x
DECREASERELATION_DI;Diminuir relação;Détériorer les relations;Beziehung verschlechtern;;Empeorar relación;;;;;;;;x
GUNBOAT_DI;Diplomacia de canhoneira;Diplomatie de la canonnière;Kanonenbootdiplomatie;;Diplomacia de las cañoneras;;;;;;;;x
WAR_DI;Guerra;Guerre;Krieg;;Guerra;;;;;;;;x
WARGOAL_DI;Adição de objetivo militar;Ajout d'un objectif de guerre;Hinzufügen von Kriegszielen;;Adición de objetivo bélico;;;;;;;;x
PEACE_DI;Oferta de paz;Offre de paix;Friedensangebot;;Oferta de paz;;;;;;;;x
TOPBAR_LEADERSHIP_MAX;Você já alcançou o nível máximo de liderança, §Y$MAX$§W, e não será mais acumulado.\n;Vous avez déjà atteint le stockage maximum de §Y$MAX$§W de commandement et aucun nouveau commandement ne sera accumulé.\n;Sie haben bereits die maximale Anzahl von §Y$MAX$§W Anführerpunkten erreicht - Sie können keine weiteren aufsparen.\n;;Ya has alcanzado el nivel máximo de liderazgo, §Y$MAX$§W, y no se acumulará más.\n;;;;;;;;x
IS_MOBILIZED_IRO;(As reservas estão mobilizadas);(Les réserves sont mobilisées);(Reserven sind mobilisiert);;(Las reservas están movilizadas);;;;;;;;x
ADD_CRIME;Gain §Y$NAME$§W.\n;Obtention de §Y$NAME$§W.\n;Erhaltung von §Y$NAME$§W.\n;;Obtienes §Y$NAME$§W.\n;;;;;;;;x
TOPBAR_WAR_PLUS;E seus fantoches e domínios.\n;Et leurs puppets et dominions.\n;und ihre puppetnstaaten und Dominions.\n;;Y sus satélites y dominios.\n;;;;;;;;x
CANTBUILD_FORCEDISARM;Não podemos mais construir unidades militares, já que estamos com um tratado de paz que nos obriga o desarme.;Le traité de paix qui nous a contraints à nous désarmer ne nous permet pas de construire de nouvelles unités.;Wir können keine neuen Militäreinheiten bauen, da uns ein Friedensvertrag zur Abrüstung zwingt.;;No podemos construir nuevas unidades militares, ya que estamos sometidos a un tratado de paz que nos obliga al desarme.;;;;;;;;x
SOME_LIFE_NEEDS;Necessidades básicas parcialmente cheia;Besoins vitaux partiellement satisfaits;Grundbedürfnisse teilweise;;Necesidades básicas parcialmente cubiertas;;;;;;;;x
COUNTRYALERT_HasClosedFactories;Há fabricas a falência nos seguintes estados:;Il y a des usines en faillite dans les États suivants :;In folgenden Staaten gibt es bankrotte Fabriken:;;Hay fábricas en bancarrota en los siguientes estados:;;;;;;;;;x
CHI_1496;Hong Kong & Macau;Hong Kong et Macao;Hong Kong & Macao;;Hong Kong y Macao;;;;;;;;;x
ANY_STATE_STARTS;Qualquer Estado;Tout État;Beliebiger Staat;;Cualquier estado;;;;;;;;;x
indian_sepoys_title;Rebeldes Cipaios;Rebelles cipayes;Sepoy-Rebellen;;Rebeldes cipayos;;;;;;;;;x
indian_sepoys_name;Indianos Cipaios;Cipayes indiens;Sepoyaufstand;;Cipayos indios;;;;;;;;;x
indian_sepoys_desc;Um Cípaio, do persa 'Siphai', significa soldado, é um termo aplicado geralmente a soldados indianos no serviço do poder Europeu. Em 1857 uma série de Cípaios empregados pela Companhia das Índias Orientais britânica subiu em rebelião contra o domínio britânico, em que foi chamado de 'Rebelião Cipaio' e 'A primeira guerra de independência da Índia'. A rebelião de Cipaio luta para a liberdade da índia das regras coloniais.;"Un cipaye, du perse ""Siphai"" qui signifie ""soldat"", désignait généralement un soldat indien au service d'une puissance européenne. En 1857, plusieurs Cipayes employés par la Compagnie anglaise des Indes orientales se rebellèrent contre l'autorité britannique au cours de ce qu'on a appelé la ""Révolte des Cipayes"" et la ""Première guerre d'indépendance de l'Inde"". Les Cipayes rebelles luttent pour libérer l'Inde du joug colonial.";Sepoy, abgeleitet vom persischen Wort 'Siphai' für Soldat, war ein Ausdruck, der allgemein für indische Soldaten in den Diensten einer europäischen Macht benutzt wurde. Im Jahr 1857 rebellierten Sepoys im Sold der British East India Company gegen die britische Herrschaft. Dies wurde mit 'Sepoyaufstand' und 'Erster indischer Unabhängigkeitskrieg' bezeichnet. Die rebellierenden Sepoys kämpften für die Befreiung Indiens von der Kolonialherrschaft.;;Cipayo, del persa 'Siphai', que significa 'soldado', era un término generalmente aplicado a los soldados indios al servicio de una potencia europea. En 1857, cierto número de cipayos empelados por Compañía Británica de las Indias Orientales se rebeló contra el gobierno británico en lo que se conoce tanto por el nombre de 'La rebelión cipaya' como por el de 'Primera Guerra de Independencia India'. Los cipayos rebeldes luchan por liberar a la India del gobierno colonial.;;;;;;;;;x
indian_sepoys_army;Rebelião Cipaio;Révolte des Cipayes;Sepoyaufstand;;Rebelión cipaya;;;;;;;;;x
HND_ADJ;Indiano;Indien;Indisch;;Indio;;;;;;;;;x
ALD;Argélia;Algérie;Algerien;;Argel;;;;;;;;;x
REMOVED_BUDGET_CANT_LOAN_DESC;Os bancos só emprestam dinheiro se você cumprir com o pagamento de seus interesses e não se não for hostil. Além disso, os bancos estrangeiros nunca vai pagar mais do que $MAXLOAN$% de seus fundos totais disponíveis por razões de segurança.;Les banques ne vous prêteront d'argent que si vous avez respecté les paiements de vos intérêts et n'êtes pas hostile. Pour des raisons de sécurité, les banques étrangères ne vous prêteront jamais plus de $MAXLOAN$% de leurs fonds totaux disponibles.;Banken leihen Ihnen nur dann Geld, wenn Sie Ihren Zinszahlungen nachgekommen sind und nicht als feindlich eingestuft werden. Ausländische Banken leihen Ihnen aus Sicherheitsgründen außerdem niemals mehr als $MAXLOAN$% ihrer gesamten Geldmittel.;;Los bancos solo te prestarán dinero si has cumplido con el pago de tus intereses y no eres hostil. Además, los bancos extranjeros nunca te prestarán más del $MAXLOAN$% de sus fondos totales disponibles, por razones de seguridad.;;;;;;;;;x
WE_ARE_DISCREDITED;Estamos desacreditados;Nous sommes discrédités.;Wir wurden in Verruf gebracht;;Estamos desacreditados;;;;;;;;;x
INFLUENCE_NEIGHBOUR;Nação vizinha;Nation voisine;Nachbarnation;;Nación vecina;;;;;;;;;x
INFLUENCE_OTHER_CONTINENT;A nação está em outro continente;La nation se trouve sur un autre continent.;Nation befindet sich auf einem anderen Kontinent;;La nación está en otro continente;;;;;;;;;x
INFLUENCE_RELATIVE;Pontuação total da nação em relação à sua pontuação total;Score total de la nation par rapport au nôtre;Gesamtpunkte der Nation in Beziehung zu unseren Gesamtpunkten;;Puntuación total de nación, en relación con nuestra puntuación total;;;;;;;;;x
INFLUENCE_AT_MAX;Não podemos ter influencia superior a §Y$MAX$§W em uma só nação;Nous ne pouvons pas bénéficier de plus de §Y$MAX$§W d'influence dans une même nation.;Wir können in einer einzelnen Nation nicht mehr als §Y$MAX$§W Einfluss haben.;;No podemos tener una influencia superior a §Y$MAX$§W en una sola nación;;;;;;;;;x
DIPLOMACY_DAILYINFLULENCE_GAIN;Ganhamos uma influencia de §Y$NUM$§W em §Y$COUNTRY$§W cada dia. A nossa base de influencia é de §Y$BASE$§W;Nous gagnons quotidiennement §Y$NUM$§W points d'influence en §Y$COUNTRY$§W. Notre gain d'influence de base s'élève à §Y$BASE$§W;Wir erhalten in §Y$COUNTRY$§W täglich zusätzlich §Y$NUM$§W Einfluss. Unser Basis-Einfluss-Zugewinn ist §Y$BASE$§W;;Obtenemos una influencia de §Y$NUM$§W en §Y$COUNTRY$§W cada día. Nuestra ganancia base de influencia es de §Y$BASE$§W;;;;;;;;;x
DECL_WAR_NO_VASSAL;Não podemos declarar guerras contra §YFantoches§W ou §YDominios§W;Nous ne sommes pas autorisés à déclarer la guerre à des §Ypuppets§W ou §Ydominions§W.;Wir dürfen §YSatellitenstaaten§W oder §YDominions§W nicht den Krieg erklären.;;No podemos declarar la guerra contra §Ysatélites§W o §Ydominios§W;;;;;;;;;x
austrian_form_south_german_confederation_title;A Confederação Sul-Alemã;La Confédération d'Allemagne du Sud;Der Süddeutsche Bund;;La Confederación de Alemania del Sur;;;;;;;;;x
austrian_form_south_german_confederation_desc;Enquanto a Alemanha não estava unida até a proclamação do império alemão, após a guerra franco-prussiana, o crescente nacionalismo no seculo XIX enfatizou que a unificação era inevitável. Em 1848 a assembléia de Frankfurt foi de importante precedente. Para alcançar uma posição dominante entre os estados alemães do sul, podemos formar Confederação Sul-alemã.;Il fallut attendre la proclamation de l'Empire allemand qui suivit la guerre franco-allemande pour assister à l'unification de l'Allemagne. Pourtant, avec la montée du nationalisme au XIXe siècle, l'unification aurait été possible bien avant cela, comme en témoigne l'Assemblée de Francfort de 1848. En nous imposant dans les États du sud, nous formerons les États du Sud de l'Allemagne.;Obwohl Deutschland bis zur Proklamation des Deutschen Kaiserreichs nach dem deutsch-französischen Krieg nicht geeint war, bedeutete der steigende Nationalismus des neunzehnten Jahrhunderts, dass eine Vereinigung schon seit langer Zeit geplant war. Ein wichtiges vorbereitendes Ereignis war die Frankfurter Nationalversammlung von 1848. Wenn wir uns eine dominierende Position unter den norddeutschen Staaten erarbeiten, können wir den Süddeutschen Bund gründen.;;Aunque Alemania no estuvo unida hasta la proclamación del Imperio Alemán, tras la guerra franco-prusiana, el nacionalismo emergente del siglo XIX puso de relieve que la unificación era inevitable. La asamblea de Frankfurt de 1848 supuso un importante precedente. Al alcanzar una posición dominante entre los estados germanos meridionales, podemos formar la Confederación de Alemania del Sur.;;;;;;;;;x
OL_HOSTILE_SIEGES;Ocupação hostil;Occupation ennemie;Feindliche Besetzung;;Ocupación hostil;;;;;;;;;x
OL_VIEW_HOSTILE_SIEGES;Ativa/Desativa a visualização da §YOcupação hostil§W.;Active la vue §YOccupation ennemie§W.;Schaltet §YFeindliche Besetzung§W-Ansicht um.;;Activa/Desactiva la vista de §YOcupación hostil§W;;;;;;;;;x
civil_war_setup;Terminar a guerra reunindo nossa nação sob uma bandeira comum novamente.;Mettez fin à la guerre en réunifiant notre nation sous une même bannière.;Beenden Sie den Krieg durch die Wiedervereinigung unserer Nation unter einer gemeinsamen Flagge.;;Poner fin a la guerra reunificando de nuevo nuestra nación bajo un estandarte común.;;;;;;;;;x
POOR_MILITANCY_MORE_THAN;Militância de classe pobre está mais de ;Militantisme des classes défavorisées supérieur à ;Militanz der Unterschicht höher als ;;Militancia de estrato pobre de más de ;;;;;;;;;x
MIDDLE_MILITANCY_MORE_THAN;Militância de classe media está mais de ;Militantisme des classes moyennes supérieur à ;Militanz der Mittelschicht höher als ;;Militancia de clase media de más de ;;;;;;;;;x
RICH_MILITANCY_MORE_THAN;Militância de classe rica está mais de ;Militantisme des classes supérieures supérieur à ;Militanz der Oberschicht höher als ;;Militancia de estrato rico de más de ;;;;;;;;;x
POOR_MILITANCY_LESS_THAN;Militância de classe pobre está menos de ;Militantisme des classes défavorisées inférieur à ;Militanz der Unterschicht geringer als ;;Militancia de estrato pobre de menos de ;;;;;;;;;x
MIDDLE_MILITANCY_LESS_THAN;Militância de classe media está menos de ;Militantisme des classes moyennes inférieur à ;Militanz der Mittelschicht geringer als ;;Militancia de clase media de menos de ;;;;;;;;;x
RICH_MILITANCY_LESS_THAN;Militância de classe rica está menos de ;Militantisme des classes supérieures inférieur à ;Militanz der Oberschicht geringer als ;;Militancia de estrato rico de menos de ;;;;;;;;;x
PRODUCTION_SORT_BY_AVAILABLE_WORKFORCE_TOOLTIP;Ordenar por §Y$TYPE$§W desempregados;Classer par §Y$TYPE$§W sans emploi;Sortieren nach arbeitslosen §Y$TYPE$§W;;Ordenar por §Y$TYPE$§W desempleados;;;;;;;;;x
PRODUCTION_SORT_BY_AVG_INVESTORS_TOOLTIP;Ordenar por media de §Y$TYPE$§W no estaod;Classer par §Y$TYPE$§W moyen dans l'État;Sortieren nach durchschnittlichen §Y$TYPE$§W im Staat;;Ordenar por media de §Y$TYPE$§W en el estado;;;;;;;;;x
PRODUCED_DETAIL;$VAL$ disponível para o nosso país;$VAL$ disponible(s) dans notre pays;$VAL$ für unser Land verfügbar;;$VAL$ disponible para nuestro país;;;;;;;;;x
TRADE_AVAILABLE;Disponível;Disponible(s);Verfügbar;;Dispone;;;;;;;;;x
SPA_2517;Micronésia;Micronésie;Mikronesien;;Micronesia;;;;;;;;;x
hungarian_culture_group;Húngaro;Hongrois;Ungarisch;;Húngara;;;;;;;;;x
polish_culture_group;Polonês;Polonais;Polnisch;;Polaca;;;;;;;;;x
czecho_slovak_culture_group;Tcheco-eslovaco;Tchécoslovaque;Tschechoslowakisch;;Checoslovaca;;;;;;;;;x
DZG_ADJ;Danzinger;Danzigeois;Danziger;;de Danzig;;;;;;;;;x
EVTNAME13201;Missão diplomática bloqueada!;Mission diplomatique assiégée !;Botschaft wird belagert!;;¡Misión diplomática bloqueada!;;;;;;;;;x
EVTDESC13201;Chegou uma noticia de $FROMCOUNTRY$ de que as elites governantes locais expulsaram o nosso embaixador do país e suas tropas está na embaixada com a clara intenção de fazer executar essa decisão. Este problema está levando uma nome perda de prestigio internacional, nós só pode ser contido com uma declaração formal de guerra contra $FROMCOUNTRY$. Senhor, como devemos responder?;Nous venons d'apprendre que les élites locales de $FROMCOUNTRY$ ont expulsé notre ambassadeur et que leurs troupes assiègent notre ambassade. Cette affaire s'avère lourde de conséquences aux yeux du monde et il nous faut reprendre les choses en mains en déclarant la guerre à $FROMCOUNTRY$. Monsieur, que devons-nous faire ?;Uns erreichen Nachrichten aus $FROMCOUNTRY$, dass die lokale Herrscherelite unseren Botschafter des Landes verwiesen hat, und dass ihre Truppen unsere Botschaft anscheinend mit der Absicht belagern, diese Entscheidung auch durchzusetzen. Diese Affäre bedeutet für uns einen gewaltigen internationalen Gesichtsverlust, auf den wir nur mit einer formalen Kriegserklärung an $FROMCOUNTRY$ reagieren können. Wir sollen wir handeln?;;Nos llega la noticia desde $FROMCOUNTRY$ de que las élites gobernantes locales han expulsado del país a nuestro embajador y sus tropas han sitiado nuestra embajada con la clara intención de hacer cumplir tal decisión. Este asunto está derivando en una enorme pérdida de prestigio internacional, que solo se podrá contener mediante una declaración formal de guerra contra $FROMCOUNTRY$. Señor, ¿cómo debemos responder?;;;;;;;;;x
EVTOPTA13201;Para a guerra!;Bon sang !;Auf in den Krieg!;;¡Por Jingo!;;;;;;;;;x
EVTOPTB13201;Talvez devemos deixar o dragão $FROMCOUNTRY_ADJ$ dormir.;Nous devrions peut-être laisser le dragon $FROMCOUNTRY_ADJ$ dormir.;Vielleicht sollten wir den $FROMCOUNTRY_ADJ$en Drachen schlafen lassen.;;Quizá deberíamos dejar dormir a la hidra $FROMCOUNTRY_ADJ$.;;;;;;;;;x
annex_core_country;Restaurar a ordem;Rétablir l'ordre;Stellen Sie die Ordnung wieder her;;Restablecer el orden;;;;;;;;;x
annex_core_country_short;Anexar $RECIPIENT$;Annexer $RECIPIENT$;Annektieren Sie $RECIPIENT$;;Anexionar $RECIPIENT$;;;;;;;;;x
annex_core_country_setup;Anexar $RECIPIENT$;Annexer $RECIPIENT$;Annektieren Sie $RECIPIENT$;;Anexionar $RECIPIENT$;;;;;;;;;x
annex_core_country_desc;Anexar um §YPaís§W estrangeiro cuja todas as províncias que são seu núcleo.;Annexez un §Ypays§W étranger dont toutes les provinces sont vos territoires clés.;Annektieren Sie alle Provinzen eines ausländischen §YLandes§W, die zu Ihren Kernprovinzen gehören.;;Anexiona un §Ypaís§W extranjero cuyas provincias son todas núcleos tuyos.;;;;;;;;;x
liberal_rebels_title;Rebeldes Jacobinos;Rebelles Jacobins;Jakobinische Rebellen;;Rebeldes jacobinos;;;;;;;;;x
liberal_rebels_name;Rebeldes Jacobinos;Rebelles Jacobins;Jakobinische Rebellen;;Rebeldes jacobinos;;;;;;;;;x
liberal_rebels_desc;Os rebeldes Jacobinos liberais busca a inclusão de estratos mais amplos da população no governo da nação. Em uma monarquia absoluta, eles vão subir para impor uma monarquia constitucional, considerando que em todos os outros casos, procuram estabelecer uma democracia.;Les rebelles Jacobins libéraux luttent pour inclure des classes plus larges de la population dans le gouvernement de la nation. En présence d'une monarchie absolue, ils se dresseront pour imposer une monarchie constitutionnelle, s'ils ne cherchent pas à établir une démocratie.;Liberale jakobinische Rebellen streben danach, größere Teile unserer Bevölkerung in die Regierung unseres Landes zu integrieren. In einer absoluten Monarchie werden sie sich zur Erzwingung einer konstitutionellen Monarchie erheben. In anderen Situationen werden sie sich für die Errichtung einer Demokratie einsetzen.;;Los rebeldes jacobinos liberales pugnan por la inclusión de estratos más amplios de la población en el gobierno de la nación. En una monarquía absoluta, se alzarán para imponer una monarquía constitucional, mientras que en cualquier otro caso buscarán establecer una democracia.;;;;;;;;;x
liberal_rebels_army;Guarda republicana;Garde républicaine;Republikanische Wache;;Guardia republicana;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME;$ORDER$$FIRST$ Restauração da ordem nas províncias $SECOND$;$ORDER$$FIRST$ rétablissement de l'ordre dans les provinces de $SECOND$;$ORDER$$FIRST$e Wiederherstellung der Ordnung in den $SECOND$en Provinzen;;$ORDER$ Restauración $FIRST$ del orden en las provincias $SECOND$;;;;;;;;;x
AGRESSION_WAR_RESTORE_ORDER_NAME;$ORDER$$FIRST$ Restauração da ordem nas províncias $SECOND$;$ORDER$$FIRST$ rétablissement de l'ordre dans les provinces de $SECOND$;$ORDER$$FIRST$e Wiederherstellung der Ordnung in den $SECOND$en Provinzen;;$ORDER$ Restauración $FIRST$ del orden en las provincias $SECOND$;;;;;;;;;x
NOT_ENOUGH_FOR_BRIGADE;Neste momento não há o suficiente para mobilizar uma brigada;Il n’y a pas assez de soldats pour mobiliser une brigade.;Es gibt zur Mobilisierung einer Brigade derzeit nicht ausreichend viele Soldaten;;En este momento no hay suficiente para movilizar una brigada;;;;;;;;;x
