#;;;;;;;;;;;;;;x
EVTDESC11102;Em todos os cantos de $COUNTRY$, multidões jubilosas empunham a bandeira da nova entidade $CULTURE_GROUP_UNION$, tomaram as ruas, celebrando o governo em $CAPITAL$ proclamaram sua unificação sob a bandeira $COUNTRY_ADJ$.\n\n'Por muito tempo, temos permitido que o enredo ea conspiração de potências estrangeiras determinassem o tempo de vida de nossa nação. Hoje, e para sempre -- aqui na nossa pátria histórica -- estabelecemos os laços de uma união mais perfeita. Três hurras para $CULTURE_GROUP_UNION$!'\n\n;"Partout en $COUNTRY$, des foules transportées de joie agitant le drapeau de $CULTURE_GROUP_UNION$, envahissent les rues pour fêter la nouvelle : le gouvernement de $CAPITAL$ a proclamé l'unification de l'ensemble de $CULTURE_GROUP_UNION$ sous le drapeau $COUNTRY_ADJ$.\n\n""Cela faisait trop longtemps que nous laissions la machination et le complot des puissances étrangères décider du sort de notre nation. Aujourd'hui et pour toujours, ici dans notre ancienne patrie, nous tissons les liens d'une union plus parfaite. Pour $CULTURE_GROUP_UNION$, hip hip hip, hourra !""\n\n";Überall in $COUNTRY$ schwenkt die jubelnde Menge Flaggen von $CULTURE_GROUP_UNION$. Nachdem die Regierung in $CAPITAL$ die Vereinigung von ganz $CULTURE_GROUP_UNION$ unter der $COUNTRY_ADJ$ Flagge proklamiert hat, sind auf den Straßen Feierlichkeiten ausgebrochen.\n\n'Viel zu lange haben wir die Geschicke unserer Nation von den Machenschaften und den Intrigen ausländischer Mächte bestimmen lassen. Heute schmieden wir hier, in unserem angestammten Heimatland, für immer die Bande einer besseren Union. Ein dreifaches Hurra auf $CULTURE_GROUP_UNION$!;;Por todos los rincones de $COUNTRY$, multitudes jubilosas que empuñan la bandera de la nueva entidad $CULTURE_GROUP_UNION$, toman las calles celebrando que el gobierno en $CAPITAL$ ha proclamado su unificación bajo la bandera $COUNTRY_ADJ$.\n\n'Durante demasiado tiempo hemos permitido que la maquinación y la conspiración de potencias extranjeras determinasen el curso de la vida de nuestra nación. Hoy, y para siempre -- aquí, en nuestra madre patria histórica -- establecemos los lazos de una unión más perfecta. ¡Tres hurras por ella!'\n\n;;;;;;;;;x
EVTOPTA11102;Hurrah!;Hourra !;Hurra!;;¡Hurra!;;;;;;;;;x
NAVALATTACKTHEM_HEADER;O chefe da marinha relata que;Le chef de la marine signale que;Der Marine-Oberbefehlshaber berichtet:;;El Jefe de la Marina informa;;;;;;;;;x
NAVALATTACKUS_HEADER;O chefe da marinha relata que;Le chef de la marine signale que;Der Marine-Oberbefehlshaber berichtet:;;El Jefe de la Marina informa;;;;;;;;;x
SIEGEUS_SETUP;Se o inimigo começar a ocupar nossa província;Si l'ennemi occupe notre province;Wenn der Feind beginnt, unsere Provinz zu besetzen.;;Cuando el enemigo empiece a ocupar nuestra provincia;;;;;;;;;x
SIEGEUS_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x
SIEGEUS_1;Nossa província está começando a ser ocupada;Notre province est occupée;Der Feind beginnt, $PROV$ zu belagern;;Están empezando a ocupar nuestra provincia;;;;;;;;;x
SIEGEUS_2;$MONARCHTITLE$,;$MONARCHTITLE$,;$MONARCHTITLE$;;$MONARCHTITLE$,;;;;;;;;;x
SIEGEUS_3;$PROV$;$PROV$.;$PROV$;;han empezado a ocupar;;;;;;;;;x
SIEGEUS_4;está começando a ser ocupada. Não há nada que temer! As forças de;est occupée. Ne craignez rien ! Les forces de;wird gerade vom Feind belagert. Doch fürchtet nichts!\nDie Truppen von;;$PROV$. ¡No hay nada que temer! Las fuerzas de;;;;;;;;;x
SIEGEUS_5;$ATTACKER$;$ATTACKER$;$ATTACKER$;;$ATTACKER$;;;;;;;;;x
SIEGEUS_6;em breve serão expulsos pela força de nossos exércitos.;seront bientôt repoussées par nos puissantes armées.;werden schon bald von der Macht unserer Armeen vertrieben werden.;;pronto serán expulsadas por el poder de nuestros ejércitos.;;;;;;;;;x
SIEGEUS_LOG;$PROV$ está começando a ser ocupada.;$PROV$ est occupée.;$PROV$ wird gerade vom Feind belagert.;;Han empezado a ocupar $PROV$.;;;;;;;;;x
SIEGEUS_BTN1;Aceitar;OK;OK;;OK;;;;;;;;;x
SIEGEUS_BTN2;Aceitar;OK;OK;;OK;;;;;;;;;x
SIEGEUS_BTN3;Ir para;Aller à;Goto;;Ir allí;;;;;;;;;x
SIEGEUS_MAP;*;*;*;;*;;;;;;;;;x
SIEGETHEM_SETUP;Se começarmos a ocupar uma das províncias do nosso inimigo;Si nous occupons une province ennemie;Wenn wir beginnen, eine Provinz unseres Feindes zu besetzen.;;Cuando empezamos a ocupar una de las provincias de nuestro enemigo;;;;;;;;;x
SIEGETHEM_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x
SIEGETHEM_1;Sua província está começando a ser ocupada;Leur province est occupée;Wir haben begonnen, $PROV$ zu belagern;;Se ha empezado a ocupar su provincia;;;;;;;;;x
SIEGETHEM_2;$MONARCHTITLE$, nós começamos a ocupar;$MONARCHTITLE$, nous occupons;Wir begannen die Belagerung von;;$MONARCHTITLE$, hemos iniciado la ocupación de;;;;;;;;;x
SIEGETHEM_3;$PROV$.;$PROV$.;$PROV$.;$PROV$.;$PROV$.;$PROV$.;$PROV$ könnyûszerrel bevehetõ erõdjét.;$PROV$.;;;;;;x
SIEGETHEM_4;Nossas forças em breve irá arrancar das garras de;Nos forces auront bientôt débarrassé cette province de;Es wird nicht lange dauern, bis unsere Truppen sie;;Nuestras fuerzas no tardarán en arrancarla de las garras de;;;;;;;;;x
SIEGETHEM_5;$DEFENDER$.;$DEFENDER$.;$DEFENDER$ entrissen haben.;;$DEFENDER$.;;;;;;;;;x
SIEGETHEM_6;Esperando ansiosamente por nosso governo.;Sa population attend impatiemment d'être guidée par notre gouvernement.;Sie werden sich auf unsere aufgeklärte Regierung freuen.;;Esperan con anhelo nuestro gobierno.;;;;;;;;;x
SIEGETHEM_LOG;Começamos a ocupar $PROV$.;Nous occupons $PROV$.;Wir haben mit der Belagerung von $PROV$ begonnen.;;Hemos empezado a ocupar $PROV$.;;;;;;;;;x
SIEGETHEM_BTN1;Aceitar;OK;OK;;OK;;;;;;;;;x
SIEGETHEM_BTN2;Aceitar;OK;OK;;OK;;;;;;;;;x
SIEGETHEM_BTN3;Ir para;Aller à;Goto;;Ir allí;;;;;;;;;x
SIEGETHEM_MAP;*;*;*;;*;;;;;;;;;x
chief_of_army;Chefe do exército;Chef de l'armée;Armee-Oberbefehlshaber;;Jefe del ejército;;;;;;;;;x
chief_of_navy;Chefe da marinha;Chef de la marine;Marine-Oberbefehlshaber;;Jefe de la marina;;;;;;;;;x
chief_of_staff;Chefe de Gabinete;Chef d'état-major;Generalstabschef;;Jefe del estado mayor;;;;;;;;;x
SPHERE_LEADER;Líder da esfera;Leader de sphère;Einflusssphären-Führer;;Líder de la esfera;;;;;;;;;x
CONFIRM_INTERVENTION;Intervenção!;Intervention !;Intervention!;;¡Intervención!;;;;;;;;;x
CONFIRM_INTERVENTION_DESC;Você quer intervir no $WAR$?;Voulez-vous intervenir dans la guerre $WAR$ ?;Möchten Sie in den $WAR$ intervenieren?;;¿Quieres intervenir en la $WAR$?;;;;;;;;;x
CHAT_NONE_TIP;Limpar filtro do Bate-papo;Supprimer le contenu du filtre de chat;Chatfilter-Inhalt löschen;;Limpiar filtro de diálogo;;;;;;;;;x
CHAT_ALLIES_TIP;Bate-papo somente com aliados;Chat avec alliés uniquement;Nur mit Verbündeten chatten;;Diálogo solo con aliados;;;;;;;;;x
CHAT_ENEMIES_TIP;Bate-papo somente com inimigos;Chat avec ennemis uniquement;Nur mit Feinden chatten;;Diálogo solo con enemigos;;;;;;;;;x
CHAT_ALL_TIP;Bate-papo com todo mundo.;Chat avec tout le monde.;Mit jedem chatten;;Diálogo con todos;;;;;;;;;x
CHAT_FILTER;Clique para mudar se o usuário recebe mensagens ou não;Cliquez pour changer l'option permettant à l'utilisateur de recevoir ou non des messages.;Ändern Sie per Klick, ob der Spieler Nachrichten erhält oder nicht.;;Haz clic para cambiar si el usuario recibe mensajes o no;;;;;;;;;x
UV_NO_MORALE;Não pode se mover devido à má organização. A organização atual é §Y$ORG$§W e precisa de §Y$NEED$§W.;Déplacement impossible en raison d'une mauvaise organisation. Organisation actuelle : §Y$ORG$§W Organisation requise : §Y$NEED$§W.;Bewegung aufgrund schwacher Organisation unmöglich. Die aktuelle Organisation ist §Y$ORG$§W, benötigt wird §Y$NEED$§W.;;No puede moverse debido a su escasa organización. La organización actual es de §Y$ORG$§W, lejos de la necesaria §Y$NEED$§W.;;;;;;;;;x
UV_NO_STRENGHT;Não pode se mover devido a sua pouca força. A força atual é §Y$STR$§W e precisa de §Y$NEED$§W.;Déplacement impossible en raison d’un manque de force. Force actuelle : §Y$ORG$§W Force requise : §Y$NEED$§W.;Bewegung aufgrund schwacher Stärke unmöglich. Die aktuelle Stärke ist §Y$STR$§W, benötigt wird §Y$NEED$§W.;;No puede moverse debido a su escasa fuerza. La fuerza actual es de §Y$STR$§W, lejos de la necesaria §Y$NEED$§W.;;;;;;;;;x
tut_7a_6b;Abaixo está uma opção chamada automatizar.\nAutomatizar gerencia automaticamente a ordem de suas compras para adquirir o que seus exércitos precisam.;En dessous se trouve un case intitulée Automatiser.\nAutomatiser définit automatiquement la commande en fonction des besoins de vos armées.;Unten sehen Sie das Kontrollkästchen Automatisieren.\nAutomatisieren stellt Ihre Handelsgeschäfte automatisch so ein, dass die von Ihren Armeen benötigten Produkte gekauft werden.;;Debajo hay una casilla con el nombre de Automatizar.\nAutomatizar gestionará automáticamente el orden de tus compras para adquirir lo que tus ejércitos necesiten.;;;;;;;;;x
tut_1a_4;Os holandeses estão agrupados em nossa fronteira. Devemos retirar eles. A primeira coisa a fazer é selecionar um exército para fazêr isso. \n Para selecionar um exército, clique no exército em Bruxelas;Les Hollandais se rassemblent à vos frontières, vous devez les repousser. Mais avant cela, une armée doit être sélectionnée. \n Pour ce faire, cliquez sur l'armée de Bruxelles.;Die Holländer versammeln sich an unseren Grenzen, wir müssen sie zurückschlagen. Dazu müssen wir zuerst eine Armee auswählen. \n Zur Auswahl einer Armee klicken Sie auf die Armee in Brüssel.;;Los holandeses se agrupan en nuestra frontera. Debemos repelerlos. Lo primero que tenemos que hacer es seleccionar un ejército para que lo haga. \nPara seleccionar un ejército, haz clic en el ejército de Bruselas, marcado en el mapa.;;;;;;;;;x
CONT_AI;Substituir c. AI;Remplacer par IA;Mit KI ersetzen;;Sustituir con IA;;;;;;;;;x
CONT_CONTINUE;Continuar (sem IA);Continuer (pas d'IA);Fortfahren (keine KI);;Continuar (sin IA);;;;;;;;;x
ASKMILITARYACCESS_THEY_ACCEPT_6;Nós podemos mover nossas tropas livremente através do seu território, enquanto este Tratado está em vigor.;Tant que ce traité est en vigueur, vous pouvez déplacer nos troupes à votre convenance sur leur territoire.;Während dieser Vertrag in Effekt ist, können unsere Truppen ungehindert über ihr Territorium marschieren.;;Mientras este tratado esté en vigor, podemos mover nuestras tropas libremente por su territorio.;;;;;;;;;x
ASKMILITARYACCESS_THEY_DECLINE_6;Como eles não conseguem ver os benefícios de ter nossas tropas nas ruas de sua capital é um dos pequenos mistérios da vida.;Pourquoi ne voient-ils pas la présence de nos troupes dans les rues de leur capitale comme un atout ? C'est un des mystères de la vie !;Warum sie die Vorzüge nicht sehen können, unsere Truppen auf den Straßen ihrer Hauptstadt zu haben, wird wohl immer ein Geheimnis bleiben.;;Cómo no son capaces de apreciar los beneficios de tener a nuestras tropas en las calles de su capital es uno de esos pequeños misterios de la vida.;;;;;;;;;x
DISBAND_UNIT_DRO;Dissolução de uma brigada irá removê-la do jogo, e, assim, reduzir a quantidade de suprimentos que sua nação tem para gastar em manutenção.;Le démantèlement d'un régiment entraînera sa suppression du jeu et réduira les approvisionnements nécessaires à son entretien par votre nation.;Die Auflösung eines Regiments entfernt es aus dem Spiel und reduziert somit die Gütermenge, die Ihre Nation für die Instandhaltung aufbringen muss.;;Disolver una brigada la retirará del juego, lo que reducirá la cantidad de suministros que tu nación tiene que gastar en mantenimiento.;;;;;;;;;x
residency_desc;Somente as pessoas de cultura primária de nossa nação estão autorizados a votação.;Seule la population de la culture principale de votre nation est autorisée à voter.;Nur Angehörige der Primärkultur unserer Nation dürfen wählen.;;Solo puede votar la población de la cultura principal de tu nación.;;;;;;;;;x
limited_citizenship_desc;Somente as pessoas de culturas primárias e aceitos da nossa nação estão autorizados a votação.;Seule la population de la culture principale et de la culture acceptée de votre nation est autorisée à voter.;Nur Angehörige der Primärkultur und der akzeptierten Kulturen unserer Nation dürfen wählen.;;Solo puede votar la población de la cultura principal y de las culturas aceptadas de tu nación.;;;;;;;;;x
small_arms_production_desc;Com as invenções dos rifles pós-carga, rifles de perfuração mecanizados, semi-automáticas e varias outras melhorias técnicas nos design das armas, a produção industrial de armas pequenas aumentou em uma taxa surpreendente durante o século XIX.;Grâce à des inventions comme le fusil chargé par la culasse ou le semi-automatique, la production industrielle d'armes légères a considérablement augmenté au cours du XIXe siècle.;Während des neunzehnten Jahrhunderts erhöhte sich die industrielle Herstellung von Handfeuerwaffen durch die Erfindung von Hinterladern, mechanisierter Waffenlauffertigung, halbautomatischen Waffen und anderen technischen Neuerungen stark.;;Con la invención de los fusiles postcarga, el fresado mecanizado de fusiles, las semiautomáticas, y otras mejoras técnicas en el diseño de armas, se produjo un enorme incremento en la producción de armas ligeras durante el siglo XIX.;;;;;;;;;x
ammunition_production_desc;O design e a produção das monições básicas foi muita aprimoda durante o seculo XIX. (Avanços nos designs de armas desde carregamentos dianteiros e traseiros até semi-automáticos e automáticos) significa que a produção de munição tem que seguir com a evolução das armas.;La conception et la production de munitions de base ont connu une nette amélioration au cours du XIXe siècle. Les progrès de l'armement (des fusils chargés par le canon aux fusils chargés par la culasse, en passant par les armes semi-automatiques et les mitrailleuses) ont naturellement entraîné une amélioration de la conception et de la production de munitions.;Im Verlauf des neunzehnten Jahrhunderts wurde auch das Design und die Produktion von Standardmunition stark verbessert. Die Fortschritte bei der Waffenentwicklung -- von Vorder- zu Hinterladern und dann zu halbautomatischen Waffen und Maschinengewehren -- bedeuteten natürlich, dass Munitionsdesign und-herstellung Schritt halten mussten.;;El diseño y la producción de munición básica se vieron muy incrementados a lo largo del siglo XIX. Los avances en el diseño de armas (desde las cargas delanteras y traseras a las semiautomáticas y las ametralladoras) significaron, lógicamente, que el diseño y la producción de munición tuvieran también su correspondiente progreso.;;;;;;;;;x
explosives_production_desc;A era vitoriana testemunhou grandes avanços na capacidade do homem para explodir coisas. Uma era que tinha começado a avançar com a pólvora preta e simples, até a chegada de explosivos plásticos e de nitroglicerina.;Les explosifs ont connu de formidables progrès au cours de l'ère victorienne qui a débuté avec la poudre à canon pour se terminer avec l'avènement du plastic et de la nitroglycérine.;Das viktorianische Zeitalter war Schauplatz gewaltiger Fortschritte der Menschen dabei, Sachen in die Luft zu jagen. Zu Beginn dieser Ära wurde noch mit einfachem Schwarzpulver hantiert, bei ihrem Ende gab es Plastiksprengstoffe und Nitroglyzerin.;;La era victoriana fue testigo de tremendos avances en la capacidad del ser humano para hacer explotar cosas. Una era que había empezado con poco más avance que la simple pólvora negra, acabaría contemplando la aparición tanto de los explosivos plásticos como de la nitroglicerina.;;;;;;;;;x
artillery_production_desc;A Revolução Industrial do século XIX afetou praticamente todas as áreas da atividade humana, e a produção de artilharia não foi uma exceção. O que anteriormente tinha sido um longo processo de canhões de bronze e de moldagem, (nas mãos dos luminares da indústria, tais como Alfred Krupp ou Hiram Maxim) tornou-se uma ciência exata e industrializada.;La révolution industrielle du XIXe siècle a eu des répercussions sur d'innombrables domaines, notamment la production de pièces d'artillerie. Grâce à des sommités comme Alfred Krupp ou Hiram Maxim, la production d'armes devint une science industrialisée et exacte.;Die industrielle Revolution des neunzehnten Jahrhundert beeinflusste praktisch alle Bereiche des menschlichen Strebens, und die Herstellung von Artilleriegeschützen stellte da keine Ausnahme dar. Was anfangs noch ein mühsames Gußverfahren war, wurde durch industrielle Lichtgestalten wie Alfred Krupp oder Hiram Maxim zu einer industrialisierten und präzisen Wissenschaft.;;La revolución industrial del siglo XIX afectó prácticamente a todas las áreas del esfuerzo humano, y la producción de artillería no fue una excepción. Lo que previamente había sido un largo proceso de fabricación por molde de cañones de bronce acabaría convirtiéndose (en manos de luminarias de la industria, como Alfred Krupp o Hiram Maxim) en una ciencia industrializada y exacta.;;;;;;;;;x
PO_PD_70;Você ganhou uma vitória devastadora, e pode esperar o cumprimento de diversos objetivos militares em um acordo de paz.;Vous avez remporté une écrasante victoire et pouvez espérer atteindre plusieurs objectifs de guerre lors des négociations de paix.;Sie haben einen verheerenden Sieg errungen, und in den Friedensverhandlungen können Sie die volle Erfüllung mehrerer Kriegsziele erwarten.;;Has logrado una victoria aplastante y puedes contar alcanzar varios objetivos bélicos en el acuerdo de paz.;;;;;;;;;x
PO_PD_40;Você ganhou uma vitória absoluta, e deve exigir o cumprimento de pelo menos um dos principais objetivos militares em um acordo de paz.;Vous avez remporté une victoire totale et devez exiger l'application d'au moins un objectif de guerre lors des négociations de paix.;Sie haben einen totalen Sieg errungen, und in den Friedensverhandlungen können Sie die volle Erfüllung mindestens eines großen Kriegsziels erwarten.;;Has conseguido una victoria total, y deberías exigir que se cumpla, como mínimo, un objetivo bélico principal en el acuerdo de paz.;;;;;;;;;x
PO_PD_10;Você ganhou uma vitória. O inimigo provavelmente aceitou uma paz branca, ou o cumprimento de pelo menos uma objetivo militar limitado em um acordo de paz.;Vous avez remporté une victoire. L'ennemi acceptera certainement une paix blanche ou vous concédera au moins un objectif de guerre limité lors des négociations de paix.;Sie haben gesiegt. Der Feind wird in den Friedensverhandlungen mit größter Wahrscheinlichkeit wohl einen weißen Frieden oder die Erfüllung eines eingeschränkten Kriegsziels akzeptieren.;;Has obtenido la victoria. Probablemente, el enemigo aceptaría un cese de hostilidades, o el cumplimiento de, al menos, un objetivo bélico limitado en un acuerdo de paz.;;;;;;;;;x
PO_PD_NEG_25;O inimigo ganhou, e devemos considerar oferecer a realização de pelo menos um objetivo militar limitado deles em troca da paz.;L'ennemi a gagné. Nous devons donc envisager de lui concéder au moins un de ses objectifs de guerre limités en échange de la paix.;Der Feind hat gewonnen, und wir sollten mit dem Gedanken spielen, im Gegenzug für den Frieden mindestens ein eingeschränktes Kriegsziel zu erfüllen.;;El enemigo ha ganado, y deberíamos pensar en ofrecerle, al menos, uno de sus objetivos bélicos limitados a cambio de la paz.;;;;;;;;;x
PO_PD_NEG_60;O inimigo ganhou uma vitória absoluta, e devemos considerar em oferecer a eles o cumprimento de pelo menos um dos seus principais objetivos militares.;L'ennemi a remporté une victoire totale. Nous devons donc envisager de lui concéder au moins un de ses principaux objectifs de guerre.;Der Feind hat einen totalen Sieg erzielt, und wir sollten mit dem Gedanken spielen, im Gegenzug für den Frieden die Erfüllung mindestens eines großen Kriegsziels anzubieten.;;El enemigo ha conseguido una victoria total y deberíamos pensar en ofrecerle, como mínimo, uno de sus objetivos bélicos principales.;;;;;;;;;x
PO_PD_NEG_99;O inimigo ganhou uma vitória devastadora, e podemos esperar que eles exigem o cumprimento de diversos objetivos militares nas negociações de paz.;L'ennemi a remporté une victoire écrasante. Il risque de nous demander de concéder plusieurs objectifs de guerre lors des négociations de paix.;Der Feind hat einen verheerenden Sieg erzielt, und wir können damit rechnen, dass sie in den Friedensverhandlungen die Erfüllung mehrerer Kriegsziele verlangen werden.;;El enemigo ha conseguido una victoria aplastante, y podemos contar con que nos exija el cumplimiento de varios objetivos bélicos durante las negociaciones de paz.;;;;;;;;;x
TOPBAR_AT_WAR_WITH;Em guerra com §Y$COUNTRY$§W;En guerre contre §Y$COUNTRY$§W;Im Krieg mit §Y$COUNTRY$§W;;En guerra con §Y$COUNTRY$§W;;;;;;;;;x
tut_7a_8a;Olhe para o ícone com o nome 'VENDER' em baixo, e deslizae . Isto significa que se você deslizar a barra para um determinado valor de reserva, o jogo vai tentar vender os produtos até que você tenha essa quantidade.;Notez l'icône sous laquelle apparaissent le texte VENDRE et le curseur qui l'accompagne. Le jeu achète la quantité de marchandises correspondant à la valeur désignée par le curseur.;Beachten Sie das Symbol, unter dem VERKAUFEN steht, und den Schieberegler daneben. Wenn Sie diesen Schieberegler auf einen bestimmten Vorratswert ziehen, versucht die KI, das betreffende Handelsgut so lange einzukaufen, bis der vorgegebene Wert erreicht ist.;;Fíjate en el icono con el texto VENDER debajo, y el control deslizante que hay a su lado. Esto significa que si llevas el control deslizante hasta un determinado valor de reserva, el juego intentará vender las mercancías hasta que tengas esa cantidad.;;;;;;;;;x
EVTOPTA17000;Não haverá voto nesta união;Il n'y aura aucun vote à cette jonction.;Vorerst wird es kein Wahlrecht geben.;;En esta unión no habrá sufragio;;;;;;;;;x
EVTOPTB17000;Se ao menos houvesse apoio popular para esta ideia...;Si seulement cette idée bénéficiait d'un soutien populaire...;Wenn die Bevölkerung nur hinter dieser Idee stehen würde ...;;Si esta idea contara, al menos, con apoyo popular...;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
