RECRUITED_PERCENTAGE_LESS_THAN;Menos de §Y$VAL$§W% de soldados possíveis recrutados.\n;Moins de §Y$VAL$§W % des soldats potentiels ont été recrutés.\n;Weniger als §Y$VAL$§W% der möglichen Soldaten rekrutiert.\n;;Menos del §Y$VAL$§W% de los soldados posibles reclutados.\n;;;;;;;;x
RECRUITED_PERCENTAGE_MORE_THAN;Ao menos §Y$VAL$§W% de soldados possíveis recrutados.\n;Au moins §Y$VAL$§W % des soldats potentiels ont été recrutés.\n;Mindestens §Y$VAL$§W% der möglichen Soldaten rekrutiert.\n;;Al menos el §Y$VAL$§W% de los soldados posibles reclutados.\n;;;;;;;;x
SEPARATISM_TECH;Separatismo;Séparatisme;Separatismus;;Separatismo;;;;;;;;x
INC_RES_TECH;Pontos de pesquisa;Points de recherche;Forschungspunkte;;Puntos de investigación;;;;;;;;x
TOTAL_POPS_NOT_TR;Menos de §Y$VAL$§W pops em $WHERE$.\n;Moins de §Y$VAL$§W pop en $WHERE$.\n;Weniger als §Y$VAL$§W Bevs in $WHERE$.\n;;Menos de §Y$VAL$§W POB en $WHERE$.\n;;;;;;;;x
TOTAL_POPS_TR;Ao menos de §Y$VAL$§W pops em $WHERE$.\n;Au moins §Y$VAL$§W pop en $WHERE$.\n;Mindestens §Y$VAL$§W Bevs in $WHERE$.\n;;Al menos §Y$VAL$§W POB en $WHERE$.\n;;;;;;;;x
IS_CRIME_NOT_HIGHER_THAN_EDU_TR;Gasta mais em §Yeducação§W do que em administração.\n;Les dépenses d’§Yéducation§W sont supérieures aux dépenses d’administration.\n;Ausgaben für §YBildung§W übersteigen die für Verwaltung.\n;;Se gasta más en §Yeducación§W que en administración.\n;;;;;;;;x
IS_CRIME_HIGHER_THAN_EDU_TR;Gasta mais em §Yadministração§W do que em educação.\n;Les dépenses d’§Yadministration§W sont supérieures aux dépenses d’éducation.\n;Ausgaben für §YVerwaltung§W übersteigen die für Bildung.\n;;Se gasta más en §Yadministración§W que en educación.\n;;;;;;;;x
ANY_AT_WAR_STARTS;Qualquer país que está em guerra.;Tout pays avec lequel nous sommes en guerre.;Jedes Land, mit dem Krieg herrscht.;;Cualquier país con el que estás en guerra.;;;;;;;;x
REBEL_POWER_LESS_THAN;A ameaça rebelde é inferior a §Y$VAL$§W %.;La menace rebelle est inférieure à §Y$VAL$§W %.;Bedrohung durch Rebellen beträgt weniger als §Y$VAL$§W Prozent.;;La amenaza de los rebeldes es inferior al §Y$VAL$§W por ciento.;;;;;;;;x
REBEL_POWER_MORE_THAN;A ameaça rebelde é superior a §Y$VAL$§W %.;La menace rebelle est d’au moins §Y$VAL$§W %.;Bedrohung durch Rebellen beträgt mindestens §Y$VAL$§W Prozent.;;La amenaza de los rebeldes es de al menos el §Y$VAL$§W por ciento.;;;;;;;;x
POP_TYPE_PERC_NOT;Os $NAME$ representam menos de §Y$VAL$%§W.\n;$NAME$ : inférieur à §Y$VAL$%§W.\n;$NAME$ ist weniger als §Y$VAL$%§W.\n;;Los $NAME$ representan menos del §Y$VAL$%§W.\n;;;;;;;;x
POP_TYPE_PERC;Os $NAME$ representam, pelo menos §Y$VAL$%§W.\n;$NAME$ : supérieur à §Y$VAL$%§W.\n;$NAME$ ist mindestens §Y$VAL$%§W.\n;;Los $NAME$ representan al menos el §Y$VAL$%§W.\n;;;;;;;;x
MAJORITY_IS;A maioria da população é ;La majorité de la population est ;Bevölkerungsmehrheit ist ;;La mayoría de la población es ;;;;;;;;x
MAJORITY_IS_NOT;A maioria da população NÃO é ;La majorité de la population n’est PAS ;Bevölkerungsmehrheit ist NICHT ;;La mayoría de la población NO es ;;;;;;;;x
ICL;Islândia;Islande;Island;;Islandia;;;;;;;;x
ICL_ADJ;Islandês;islandais;Isländisch;;Islandesa;;;;;;;;x
ISR;Israel;Israël;Israel;;Israel;;;;;;;;x
ISR_ADJ;Israelense;israélien;Israelitisch;;Israelí;;;;;;;;x
BYZ;Império Bizantino;Empire byzantin;Byzantinisches Reich;;Imperio Bizantino;;;;;;;;x
BYZ_ADJ;Bizantino;byzantin;Byzantinisch;;Bizantina;;;;;;;;x
BYZ_conservative;Komma Ethnikofronon;Komma Ethnikofronon;Komma Ethnikofronon;;Komma Ethnikofronon;;;;;;;;x
BYZ_reactionary;Kómma Paleologós;Kómma Paleologós;Kómma Paleologós;;Kómma Paleologós;;;;;;;;x
BYZ_liberal;Kómma Fileleftheron;Kómma Fileleftheron;Kómma Fileleftheron;;Kómma Fileleftheron;;;;;;;;x
BYZ_anarcho_liberal;Neoteristikon Kómma;Neoteristikon Kómma;Neoteristikon Kómma;;Neoteristikon Kómma;;;;;;;;x
BYZ_socialist;Sosialistikó Kómma Byzantós;Sosialistikó Kómma Byzantós;Sosialistikó Kómma Byzantós;;Sosialistikó Kómma Byzantós;;;;;;;;x
BYZ_communist;Kommounistikó Kómma Byzantós;Kommounistikó Kómma Byzantós;Kommounistikó Kómma Byzantós;;Kommounistikó Kómma Byzantós;;;;;;;;x
BYZ_fascist;Kómma ton Eleutherofróvon;Kómma ton Eleutherofróvon;Kómma ton Eleutherofróvon;;Kómma ton Eleutherofróvon;;;;;;;;x
ISR_conservative;Herut;Herut;Herut;;Herut;;;;;;;;x
ISR_reactionary;Hazit Datit Meuhedet;Hazit Datit Meuhedet;Hazit Datit Meuhedet;;Hazit Datit Meuhedet;;;;;;;;x
ISR_liberal;Miflaga Progresivit;Miflaga Progresivit;Miflaga Progresivit;;Miflaga Progresivit;;;;;;;;x
ISR_anarcho_liberal;Tzionim Klaliym;Tzionim Klaliym;Tzionim Klaliym;;Tzionim Klaliym;;;;;;;;x
ISR_socialist;Mifleget Poalei Eretz Yisrael;Mifleget Poalei Eretz Yisrael;Mifleget Poalei Eretz Yisrael;;Mifleget Poalei Eretz Yisrael;;;;;;;;x
ISR_communist;HaMiflega HaKomunistit HaYisraelit;HaMiflega HaKomunistit HaYisraelit;HaMiflega HaKomunistit HaYisraelit;;HaMiflega HaKomunistit HaYisraelit;;;;;;;;x
ISR_fascist;Brit HaBirionim;Brit HaBirionim;Brit HaBirionim;;Brit HaBirionim;;;;;;;;x
ICL_conservative;Sjálfstaeddisflokkurinn;Sjálfstaeddisflokkurinn;Sjálfstaeddisflokkurinn;;Sjálfstaeddisflokkurinn;;;;;;;;x
ICL_reactionary;Borgaraflokkurinn;Borgaraflokkurinn;Borgaraflokkurinn;;Borgaraflokkurinn;;;;;;;;x
ICL_liberal;Framsóknarflokkurinn;Framsóknarflokkurinn;Framsóknarflokkurinn;;Framsóknarflokkurinn;;;;;;;;x
ICL_anarcho_liberal;Besti flokkurinn;Besti flokkurinn;Besti flokkurinn;;Besti flokkurinn;;;;;;;;x
ICL_socialist;Althýedduflokkurinn;Althýedduflokkurinn;Alth_edduflokkurinn;;Althýedduflokkurinn;;;;;;;;x
ICL_communist;Kommúnistaflokkur Íslands;Kommúnistaflokkur Íslands;Kommúnistaflokkur Íslands;;Kommúnistaflokkur Íslands;;;;;;;;x
ICL_fascist;Flokkur Thjóeddernissinna;Flokkur Thjóeddernissinna;Flokkur Thjóeddernissinna;;Flokkur Thjóeddernissinna;;;;;;;;x
ANY_CORE_LIMITED;Para qualquer núcleo que é\n;Pour tout territoire clé qui est\n;Für jede Kernprovinz, für die gilt:\n;;Para cualquier núcleo que esté\n;;;;;;;;x
ANY_CORE_NORMAL;Todas as províncias centrais terá\n;Tous les territoires clés obtiennent\n;Alle Kernprovinzen erhalten\n;;Todas las provincias núcleo recibirán\n;;;;;;;;x
POLITICS_NOT_BEFORE;Nós não podemos mudar partido no poder novamente antes de §Y$DATE$§W.;Nous ne pouvons pas changer de parti dirigeant avant §Y$DATE$§W.;Ein erneuter Wechsel der Regierungspartei ist vor §Y$DATE$§W unmöglich.;;No podemos cambiar de nuevo el partido gobernante hasta el §Y$DATE$§W.;;;;;;;;x
POLITICS_NOT_ACCEPTED;A nossa forma de governo não permite partidos §Y$WHICH$§W.;Notre forme de gouvernement n’autorise pas les partis §Y$WHICH$§W.;Unsere Regierungsform gestattet keine §Y$WHICH$en§W Parteien.;;Nuestra forma de gobierno no permite partidos §Y$WHICH$§W.;;;;;;;;x
RELEASE_PRESTIGE;Prestigio: ;Prestige : ;Prestige: ;;Prestigio: ;;;;;;;;x
RELEASE_INFAMY;Infâmia: ;Infamie : ;Infamie: ;;Infamia: ;;;;;;;;x
desc_miskatonic_campus;Onde a ciência encontra com os 'Mythos';Où la science rencontre le mythe;Wo sich Wissenschaft und Mythos treffen;;Donde la ciencia se encuentra con los mitos;;;;;;;;;x
construct_the_walhalla_title;O Valhala;Le Walhalla;Die Walhalla;;El Valhalla;;;;;;;;;x
construct_the_walhalla_desc;Construindo entre 1830 e 1842, o Valhala é um salão da fala em Regensburgo, Baviera, abrigado em um edifício do templo neoclássico com vista para o Danúbio. Concebido pelo o Rei Ludwig I, o salão comemora as personalidades famosas da história alemã, desde Armínio até Copérnico.;Construit entre 1830 et 1842, le Walhalla est dédié aux grands hommes. Situé à Regensburg, en Bavière, il est abrité dans un temple néoclassique surplombant le Danube. Voulu par le roi Ludwig Ier, ce bâtiment rend hommage aux personnalités de l’histoire de l’Allemagne telles qu’Arminius ou Copernic.;Die zwischen 1830 und 1842 in Regensburg, Bayern, gebaute Walhalla ist eine Ruhmeshalle, ein klassizistisches, die Donau überschauendes Tempelgebäude. Die Halle, erdacht von König Ludwig I., erinnert an berühmte Persönlichkeiten der deutschen Geschichte, von Arminius bis Kopernikus.;;Construido entre 1830 y 1842, el Walhalla es un salón de la fama situado en Regensburg, Baviera, y alojado en un templo neoclásico con vistas al Danubio. Concebido por el rey Ludwig I, el salón es una conmemoración de famosas personalidades de la historia alemana, de Arminio a Copérnico.;;;;;;;;;x
the_walhalla;O Valhala;Le Walhalla;Die Walhalla;;El Valhalla;;;;;;;;;x
desc_the_walhalla;O valhala comemora fmosas personalidades alemã desde Armínio até Copérnico.;Le Walhalla rend hommage à des personnalités de l’histoire de l’Allemagne telles qu’Arminius ou Copernic.;Die Halle erinnert an berühmte Persönlichkeiten der deutschen Geschichte, von Arminius bis Kopernikus.;;El Walhhalla es una conmemoración de famosas personalidades de la historia alemana, de Arminio a Copérnico.;;;;;;;;;x
introduce_the_presbyteries_title;A introdução dos Presbiteriados;Introduction des presbytères;Einführung der Kirchenvorstände;;La aparición de los presbiterios;;;;;;;;;x
introduce_the_presbyteries_desc;Em 1848 O Reino de Hanôver reforçou a representação popular dentro de sua igreja nacional, criando Presbiteriados, eleito pelo povo com placas, encarregado de administrar assuntos da igreja.;En 1848, le royaume de Hanovre renforça la représentation populaire au sein de l’Église Luthérienne d’État par l’introduction des presbytères, des assemblées populaires élues chargées de l’administration des affaires de l’Église.;Im Jahr 1848 stärkte das Königreich Hannover die Repräsentation des Volkes in seiner lutheranischen Staatskirche durch die Einführung von Kirchenvorständen, vom Volk gewählten Kirchenausschüssen, die mit der Verwaltung von Kirchenangelegenheiten betraut wurden.;;En 1848, el reino de Hannover reforzó la representación popular en el seno de su iglesia nacional mediante la creación de los presbiterios, juntas eclesiásticas elegidas por el pueblo para administrar los asuntos de la iglesia.;;;;;;;;;x
build_gotthard_tunnel_title;Construção do Túnel de São Gotardo;Construction du tunnel du Gothard;Bau des Gotthard-Tunnels;;Construcción del túnel del Gotardo;;;;;;;;;x
build_gotthard_tunnel_desc;O Túnel de São Gotardo foi construído entre 1871 e 1881, conectando as torres de Göschenen e Airolo. O primeiro túnel a ser construído sob o Maciço de de São Gotardo, o túnel de São Gotardo foi em seu tempo considerado uma realização arquitetônica tornada possível pela tecnologia moderna.;Le tunnel ferroviaire du Gothard fut construit entre 1871 et 1881 pour relier les villes de Göschenen et d’Airolo. Premier tunnel construit sous le massif du Gothard, il fut considéré à l'époque comme une prouesse architecturale rendue possible par la science moderne.;Der Gotthard-Eisenbahntunnel wurde zwischen 1871 und 1881 gebaut und verband die Städte Göschenen und Airolo. Er war der erste Tunnel, der durch das Gotthard-Massiv gebohrt wurde und zu seiner Zeit eine architektonische Errungenschaft, möglich gemacht durch moderne Technologie.;;El túnel ferroviario del Gotardo se construyó entre 1871 y 1881 entre las ciudades de Göschenen y Airolo. Primer túnel jamás construido bajo el macizo del Gotardo, se consideró en su momento el símbolo de lo que podía conseguir la tecnología moderna.;;;;;;;;;x
the_lambert_charter_title;A Carta de Lambert;La charte Lambert;Die Lambert-Satzung;;La Carta de Lambert;;;;;;;;;x
the_lambert_charter_desc;A Carta de Lambert foi um documento usado pela a frança para justificar suas muitas tentativas de fazer incursões, e, eventualmente, anexar, o país independente e a ilha de Madagascar. O documento foi assinado pelo príncipe herdeiro da coroa Radama II, que tinha crescido sob a influência de expatriados franceses em Madagáscar, e pretendia dar à França o direito de extrair minerais e outros recursos naturais do país, em troca de 10% das prestações devidas à casa real de Madagascar.;La charte Lambert est un document utilisé par la France pour justifier ses nombreuses tentatives de pénétration puis d’annexion de l’île de Madagascar, un pays indépendant. Le document fut signé par le roi Radama II, qui avait grandit sous l’influence d’expatriés français à Madagascar, et donnait à la France le droit d’exploiter le minerai et autres ressources naturelles du pays en échange d’une commission de 10 % payée à la maison royale de Madagascar.;Die Lambert-Satzung war ein Dokument, mit dem Frankreich seine zahlreichen Übergriffsversuche und schließlich seine Annektierung des unabhängigen Inselstaats Madagaskar rechtfertigte. Die Satzung wurde von Kronprinz Radama II. unterzeichnet, der unter dem Einfluss von in Madagaskar lebenden Franzosen aufgewachsen war, und stand Frankreich das Recht zum Abbau von Mineralien und anderen Rohstoffen Madagaskars zu, wofür dem dortigen Königshaus 10% der Gewinne zu entrichten waren.;;La Carta de Lambert fue un documento utilizado por Francia para justificar sus muchos intentos de construir carreteras hacia el interior del estado insular independiente de Madagascar y, eventualmente, anexionárselo. El documento, firmado por el príncipe de la corona Radama II (que se había criado bajo la influencia de expatriados franceses en Madagascar), concedía a Francia derechos de extracción de minerales y otros recursos del país, a cambio de un 10% de los beneficios, pagadero a la casa real de Madagascar.;;;;;;;;;x
end_the_merina_monarchy_title;Fim da Monarquia Merina;Fin de la monarchie Merina;Ende der Merina-Monarchie;;El fin de la dinastía Merina;;;;;;;;;x
end_the_merina_monarchy_desc;Depois de uma revolta em 1897, na França, que há muito tempo tinha Madagáscar, em sua esfera de influência, oficialmente deportou a Casa Real e anexou a ilha.;Après une révolte qui eut lieu en 1897, la France qui avait longtemps tenu Madagascar dans sa sphère d’influence, a formellement déposé la famille royale et annexé l’île.;Nach einem lokalen Aufstand im Jahr 1897 löste Frankreich, das Madagaskar lange in seiner Einflusssphäre gehalten hatte, das Königshaus offiziell auf und annektierte die Insel.;;Tras un levantamiento en 1897, Francia, que hacía tiempo que tenía a Madagascar en su esfera de influencia, depuso a la casa real y se anexionó oficialmente la isla.;;;;;;;;;x
REVOLTALLIANCE_SETUP;Quando uma nação quebra suas alianças com nós devido à revolução.;Lorsqu’une nation rompt son alliance avec nous suite à une révolution.;Wenn eine Nation aufgrund von Revolution ihre Bündnisse mit uns bricht.;;Cuando un país rompe su alianza con nosotros debido a una revolución;;;;;;;;;x
REVOLTALLIANCE_HEADER;O ministro das Relações Exteriores relata;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El Ministro de Asuntos Exteriores informa;;;;;;;;;x
REVOLTALLIANCE_1;Revolução estrangeira!;Révolution à l’étranger !;Revolution im Ausland!;;¡Revolución en el extranjero!;;;;;;;;;x
REVOLTALLIANCE_2;$MONARCHTITLE$ em;$MONARCHTITLE$, la nation de;In der Nation;;¡$MONARCHTITLE$, en;;;;;;;;;;x
REVOLTALLIANCE_3;§Y$ACTOR$§W;§Y$ACTOR$§W;§Y$ACTOR$§W;;§Y$ACTOR$§W;;;;;;;;;x
REVOLTALLIANCE_4;está em uma revolução!;connaît une révolution !;ist eine Revolution ausgebrochen!;;ha estallado la revolución!;;;;;;;;;x
REVOLTALLIANCE_5;Todas as nossas alianças com eles estão quebradas e nossas influências com eles está desmoronada.;Notre alliance avec ce pays est rompue et notre influence y est réduite à néant.;Alle unsere Bündnisse mit ihnen sind null und nichtig, außerdem ist unser Einfluss auf sie nicht mehr existent.;;Todas nuestras alianzas con ellos se han roto y hemos perdido la influencia que teníamos allí.;;;;;;;;;x
REVOLTALLIANCE_6;*;*;*;*;*;*;*;;;;;;;x
REVOLTALLIANCE_BTN1;Aceitar;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
REVOLTALLIANCE_BTN2;Aceitar;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
REVOLTALLIANCE_BTN3;Ir para;Aller à;Goto;IdŸ do;Ir a;Andare;Menj ide:;Pøejít na;;;;;;x
RHO;Rodésia do sul;Rhodésie du sud;Südrhodesien;;Rhodesia meridional;;;;;;;;;x
RHO_proletarian_dictatorship;Zimbábue;Zimbabwe;Simbabwe;;Zimbabwe;;;;;;;;;x
RHO_absolute_monarchy;Rodésia do sul;Rhodésie du sud;Südrhodesien;;Rhodesia meridional;;;;;;;;;x
RHO_hms_government;Rodésia do sul;Rhodésie du sud;Südrhodesien;;Rhodesia meridional;;;;;;;;;x
RHO_ADJ;Rodesiano;rhodésien;Rhodesisch;;Rhodesiana;;;;;;;;;x
RHO_conservative;Partido Rodesiano;Parti de la Rhodésie;Rhodesia Party;;Partido de Rhodesia;;;;;;;;;x
RHO_liberal;Partido federal unido;Parti Fédéral Uni;United Federal Party;;Partido Federal Unido;;;;;;;;;x
RHO_reactionary;Frente Rodesiana;Front rhodésien;Rhodesian Front;;Frente Rhodesiano;;;;;;;;;x
RHO_socialist;ZANU;ZANU;ZANU;;ZANU;;;;;;;;;x
RHO_communist;ZAPU;ZAPU;ZAPU;;ZAPU;;;;;;;;;x
RHO_anarcho_liberal;Associação por um governo responsável;Association pour un Gouvernement responsable;Responsible Government Association;;Asociación por un Gobierno Responsable;;;;;;;;;x
RHO_fascist;Os When-Wes;When-Wes;The When-Wes;;Los When-Wes;;;;;;;;;x
EGY_1842;Darfur;Darfour;Darfur;;Darfur;;;;;;;;;x
EGY_1838;Kordofan;Kordofan;Kordofan;;Kordofan;;;;;;;;;x
EGY_915;Líbano;Liban;Libanon;;Líbano;;;;;;;;;x
CHI_2562;Formosa;Formose;Formosa;;Formosa;;;;;;;;;x
BEL_1977;Bas-Congo;Bas-Congo;Bas-Congo;;Bas-Congo;;;;;;;;;x
BEL_1987;Katanga;Katanga;Katanga;;Katanga;;;;;;;;;x
BEL_1990;Leste do Congo;Congo Oriental;Congo Orientale;;Congo Orientale;;;;;;;;;x
BEL_1984;Kasai;Kasai;Kasai;;Kasai;;;;;;;;;x
POR_1999;Angola do norte;Nord de l’Angola;Nord-Angola;;Angola del norte;;;;;;;;;x
ENG_1956;Sul de Camarões;Sud du Cameroun;Süd-Kamerun;;Camerún meridional;;;;;;;;;x
ENG_1960;Norte de Camarões;Nord du Cameroun;Nord-Kamerun;;Camerún septentrional;;;;;;;;;x
ENG_1868;Somalilândia;Somalie;Somaliland;;Somalilandia;;;;;;;;;x
ENG_2026;Rift Valley;Vallée du Rift;Großer Afrikanischer Grabenbruch;;Rift Valley;;;;;;;;;x
ENG_2024;Kenya;Kenya;Kenia;;Kenia;;;;;;;;;x
ENG_2019;Uganda;Ouganda;Uganda;;Uganda;;;;;;;;;x
TRN_2108;Transvaal;Transvaal;Transvaal;;Transvaal;;;;;;;;;x
POR_2060;Moçambique;Mozambique;Mosambik;;Mozambique;;;;;;;;;x
FRA_1884;Serra Leoa;Sierra Leone;Sierra Leone;;Sierra Leona;;;;;;;;;x
FRA_1813;Níger;Niger;Niger;;Níger;;;;;;;;;x
FRA_1892;Costa do Marfim leste;Est de la Côte d’Ivoire;Östliche Elfenbeinküste;;Costa de Marfil oriental;;;;;;;;;x
FRA_1893;Costa do Marfim Oeste;Ouest de la Côte d’Ivoire;Westliche Elfenbeinküste;;Costa de Marfil occidental;;;;;;;;;x
FRA_1788;Gâmbia;Gambie;Gambia;;Gambia;;;;;;;;;x
FRA_1783;Senegal;Sénégal;Senegal;;Senegal;;;;;;;;;x
FRA_1775;Mauritânia Coast;Côte de la Mauritanie;Mauretanische Küste;;Costa de Mauritania;;;;;;;;;x
MOR_1696;Oeste de Marrocos;Maroc Occidental;West-Marokko;;Marruecos occidental;;;;;;;;;x
POR_2003;Angola do Sul;Sud de l’Angola;Süd-Angola;;Angola meridional;;;;;;;;;x
POR_2006;Angola do Leste;Est de l’Angola;Ost-Angola;;Angola oriental;;;;;;;;;x
ALD_1718;Sahara Central leste;Sahara central Est;Östlich-zentrale Sahara;;Este del Sahara central;;;;;;;;;x
ALD_1714;Sahara Central Oeste;Sahara central Ouest;Westlich-zentrale Sahara;;Oeste del Sahara central;;;;;;;;;x
TRI_1739;Deserto da Líbia;Désert de Lybie;Lybische Wüste;;Desierto libio;;;;;;;;;x
EGY_1754;Costa da Líbia;Côte lybienne;Lybische Küste;;Costa de Libia;;;;;;;;;x
FRA_1780;Mauritânia Interna;Mauritanie intérieure;Inneres Mauritanien;;Mauritania interior;;;;;;;;;x
ORA_2103;Vrystaat;Vrystaat;Vrystaat;;Vrystaat;;;;;;;;;x
ENG_2092;Cabo do Norte;Cap nord;Northern Cape;;Cabo del norte;;;;;;;;;x
ENG_2083;Namaqualand;Namaqualand;Namaqualand;;Namaqualandia;;;;;;;;;x
ENG_2096;Cabo do Leste;Cap oriental;Eastern Cape;;Cabo oriental;;;;;;;;;x
ENG_2087;Colonia do Cabo;Colonie du Cap;Cape Colony;;Colonia del Cabo;;;;;;;;;x
BEL_1992;Equador;Equateur;Equateur;;Equateur;;;;;;;;;x
FRA_1978;Congo;Congo;Kongo;;El Congo;;;;;;;;;x
CNG;Congo;Congo;Kongo;;El Congo;;;;;;;;;x
CNG_absolute_monarchy;Estado Livre do Congo;Etat libre du Congo;Kongo-Freistaat;;Estado libre del Congo;;;;;;;;;x
CNG_presidential_dictatorship;Zaire;Zaïre;Zaire;;Zaire;;;;;;;;;x
CNG_hms_government;Congo;Congo;Kongo;;El Congo;;;;;;;;;x
CNG_democracy;Zaire;Zaïre;Zaire;;Zaire;;;;;;;;;x
CNG_ADJ;Congolês;congolais;Kongolesisch;;Congolesa;;;;;;;;;x
the_congo_conference_title;Realização da Conferencia do Congo;Accueillir la conférence du Congo;Ausrichtung der Kongo-Konferenz;;Albergar la Conferencia del Congo;;;;;;;;;x
the_congo_conference_desc;A Conferencia do Congo, também conhecido como 'Conferencia de Berlim', foi uma conferencia internacional que aconteceu em 1884 na inciativa do alemão Chanceler Otto Graf von Bismarck. As consequências imediatas da "Lei Geral" adotadas na conferência foi a formalização das regras de engajamento para a expansão colonial na África, e a confirmação do Estado Livre do Congo como a propriedade pessoal do rei Leopold II da bélgica. Qual será o resultado desta vez? Bem-vindo à Conferência do Congo e que a sorte esteja lançada! devemos estar prontos para enviar convites para outros países dentro de alguns meses ao tomar esta decisão.;La Conférence du Congo, également appelée « Conférence de Berlin » est une conférence internationale qui s’est tenue en 1884 à l’initiative du Chancelier allemand Otto Graf von Bismarck. Les conséquences immédiates de la « déclaration générale » adoptée à la conférence fut la formalisation des règles d’engagement pour l’expansion en Afrique et la confirmation de l’Etat Libre du Congo en tant que propriété personnelle du roi Léopold II de Belgique. Quel en sera l’issue cette fois-ci ? Accueillez la Conférence du Congo et que les dés soient jetés ! Nous devrions être en mesure d’envoyer les invitations aux autres nations quelques mois après avoir entériné la décision.;Die Kongo-Konferenz, auch bekannt als 'Berlin-Konferenz', war eine im Jahr 1884 auf Initiative des deutschen Kanzlers Otto Graf von Bismarck abgehaltene internationale Konferenz. Die unmittelbaren Konsequenzen des Hauptbeschlusses der Konferenz waren die Formalisierung der Verhaltensregeln für die koloniale Expansion in Afrika und die Bestätigung des Kongo-Freistaats als persönlichen Besitz von König Leopold II. von Belgien. Welches Ergebnis wird die Konferenz dieses Mal haben? Richten Sie die Kongo-Konferenz aus, und lassen Sie die Würfel fallen! Wir sollten uns vorbereiten, andere Länder innerhalb weniger Monate nach dieser Entscheidung einzuladen.;;La Conferencia del Congo, conocida también como 'Congreso de Berlín' fue una conferencia internacional celebrada en 1884 a instancias del canciller de Alemania, Otto Graf von Bismarck. La consecuencia más inmediata del 'Acta general' adoptada en ella fue la formalización de las reglas de funcionamiento de la expansión colonial en África y la confirmación del estado libre del Congo como patrimonio personal del rey Leopoldo II de Bélgica. ¿Cuál será su desenlace esta vez? ¡Celebrad la conferencia del Congo y que la suerte decida! Debemos estar listos para enviar invitaciones a otros países a los pocos meses de tomar esta decisión.;;;;;;;;;x
EVTNAME19330;A conferencia de $CAPITAL$;La Conférence de $CAPITAL$;Die $CAPITAL$-Konferenz;;La conferencia de $CAPITAL$ ;;;;;;;;;x
EVTDESC19330;'Eu não quero perder a chance de ter uma fatia do magnífico bolo que é a África'\n- Leopoldo II da bélgica\n\nOs preparativos para a realização de uma conferência internacional sobre a colonização na África está a caminho em $COUNTRY$, e hoje o $MONARCHTITLE$ está pronto para enviar convites para as outras nações civilizadas e partes envolvidas do mundo. A principal questão sobre a mesa é a resolução final da questão do Congo. Uma nação delegada receberá o direito exclusivo de controlar e explorar o Congo colonial. Potências secundárias, nações sem um império colonial e Potências que já estabelece reivindicações para as áreas do Congo receberá consideração preferencial nas negociações.;« Je ne veux pas manquer l'opportunité de nous approprier une part de ce magnifique gâteau qu’est l’Afrique »\n Léopold II de Belgique\n\n$COUNTRY$ : les préparatifs pour accueillir une conférence internationale importante sur la politique coloniale sont en cours et ce jour, le $MONARCHTITLE$ est prêt à envoyer les invitations aux autres nations civilisées et aux parties concernées à travers le monde. Le sujet principal de la conférence sera le règlement définitif de la question du Congo. Une nation représentée obtiendra le droit exclusif de contrôler et exploiter le Congo. Les puissances secondaires, les nations sans empires coloniaux et les Puissances ayant déjà fait valoir leurs droits sur le Congo seront traitées prioritairement dans les négociations.;Ich möchte diese gute Chance nicht missen, uns ein Stück diese fantastischen afrikanischen Kuchens abzuschneiden.'\n- Leopold II. von Belgien\n\nIn $COUNTRY$ bereitet man schon seit einiger Zeit eine große internationale Konferenz über die Kolonialpolitik in Afrika vor, und seit heute ist $MONARCHTITLE$ bereit, Einladungen an andere zivilisierte Nationen und betroffene Parteien auf der ganzen Welt zu verschicken. Der Haupttagesordnungspunkt wird die endgültige Regelung der Kongofrage sein. Einer der delgierten Nationen wird die exklusiven Kontroll- und Ausbeutungsrechte von Kolonial-Kongo erhalten. Großmächte zweiten Ranges, Nationen ohne Kolonien und Mächte, die bereits Gebiete im Kongo beanspruchen, werden bei den Verhandlungen bevorzugt behandelt.;;No quiero perder la oportunidad de conseguir una buena porción de la magnífica tarta africana\n- Leopoldo II de Bélgica\n\nLos preparativos para la celebración de una conferencia internacional sobre la colonización en África llevan ya algún tiempo en marcha en $COUNTRY$ y hoy el $MONARCHTITLE$ está listo para enviar invitaciones a los demás países civilizados y grupos interesados de todo el mundo. El asunto principal sobre la mesa es la resolución definitiva de la cuestión del Congo. A uno de los países delegados se le otorgará el derecho exclusivo a controlar y explotar esta colonia. Las potencias secundarias, los países sin imperios coloniales y las potencias que ya ostenten derechos sobre zonas del Congo disfrutarán de una posición preferente en las negociaciones.;;;;;;;;;x
EVTOPTA19330;Excelente, envie os convites!;Excellent, envoyez les invitations !;Hervorragend, Einladung verschicken!;;¡Excelente, enviad las invitaciones!;;;;;;;;;x
EVTOPTB19330;Eu acho que seria melhor se ninguém aparecer...;Je pense qu’il serait bon que rien ne sorte de tout ça…;Es wäre wohl besser, wenn bei dieser Konferenz nichts herauskäme ...;;Creo que será mejor que esto quede en nada...;;;;;;;;;x
EVTNAME19335;A Conferencia de Congo;La Conférence du Congo;Die Kongo-Konferenz;;La conferencia del Congo;;;;;;;;;x
